,price,carrier,start_date,end_date,total_stops,dep_time_outbound,dep_time_inbound,duration_outbound,duration_inbound,from,to,day_of_week,outbound_duration_minutes,inbound_duration_minutes,time_of_day_outbound,time_of_day_inbound,day_of_year,month_number,day_of_month,month_number_end,day_of_month_end
277638,1100,Emirates,2024-07-01,2024-07-08,2,3:20 PM,10:15 AM,17h 5m, 33h 0m,AMS,KUL,0,1025.0,1980.0,Early Morning,Morning,183,7,1,7,8
277639,1100,Emirates,2024-07-01,2024-07-08,2,3:20 PM,10:15 AM,24h 30m, 15h 45m,AMS,KUL,0,1470.0,945.0,Early Morning,Morning,183,7,1,7,8
277640,1100,Emirates,2024-07-01,2024-07-08,2,3:20 PM,7:20 PM,17h 5m, 23h 55m,AMS,KUL,0,1025.0,1435.0,Early Morning,Morning,183,7,1,7,8
277641,1100,Emirates,2024-07-01,2024-07-08,2,3:20 PM,7:20 PM,17h 5m, 30h 40m,AMS,KUL,0,1025.0,1840.0,Early Morning,Morning,183,7,1,7,8
277642,1100,Emirates,2024-07-01,2024-07-08,2,3:20 PM,7:20 PM,24h 30m, 23h 55m,AMS,KUL,0,1470.0,1435.0,Early Morning,Morning,183,7,1,7,8
277643,1103,China Southern,2024-07-01,2024-07-08,2,1:35 PM,8:55 AM,16h 50m, 32h 5m,AMS,KUL,0,1010.0,1925.0,Early Morning,Morning,183,7,1,7,8
277644,1103,China Southern,2024-07-01,2024-07-08,2,1:35 PM,8:55 AM,29h 35m, 32h 5m,AMS,KUL,0,1775.0,1925.0,Early Morning,Morning,183,7,1,7,8
277645,1103,China Southern,2024-07-01,2024-07-08,2,1:35 PM,6:00 PM,16h 50m, 23h 0m,AMS,KUL,0,1010.0,1380.0,Early Morning,Morning,183,7,1,7,8
277646,1103,China Southern,2024-07-01,2024-07-08,2,1:35 PM,6:00 PM,29h 35m, 23h 0m,AMS,KUL,0,1775.0,1380.0,Early Morning,Morning,183,7,1,7,8
277647,1138,China Southern,2024-07-01,2024-07-08,2,1:35 PM,1:25 PM,16h 50m, 27h 35m,AMS,KUL,0,1010.0,1655.0,Early Morning,Early Morning,183,7,1,7,8
277648,1138,China Southern,2024-07-01,2024-07-08,2,1:35 PM,1:25 PM,29h 35m, 27h 35m,AMS,KUL,0,1775.0,1655.0,Early Morning,Early Morning,183,7,1,7,8
277649,1173,China Southern,2024-07-01,2024-07-08,2,1:35 PM,8:55 AM,21h 25m, 32h 5m,AMS,KUL,0,1285.0,1925.0,Early Morning,Morning,183,7,1,7,8
277650,1173,China Southern,2024-07-01,2024-07-08,2,1:35 PM,6:00 PM,21h 25m, 23h 0m,AMS,KUL,0,1285.0,1380.0,Early Morning,Morning,183,7,1,7,8
277651,1208,China Southern,2024-07-01,2024-07-08,2,1:35 PM,1:25 PM,21h 25m, 27h 35m,AMS,KUL,0,1285.0,1655.0,Early Morning,Early Morning,183,7,1,7,8
277652,1213,China Southern,2024-07-01,2024-07-08,2,1:35 PM,8:55 AM,26h 15m, 32h 5m,AMS,KUL,0,1575.0,1925.0,Early Morning,Morning,183,7,1,7,8
277653,1213,China Southern,2024-07-01,2024-07-08,2,1:35 PM,6:00 PM,26h 15m, 23h 0m,AMS,KUL,0,1575.0,1380.0,Early Morning,Morning,183,7,1,7,8
277654,1248,China Southern,2024-07-01,2024-07-08,2,1:35 PM,1:25 PM,26h 15m, 27h 35m,AMS,KUL,0,1575.0,1655.0,Early Morning,Early Morning,183,7,1,7,8
277655,1327,China Airlines,2024-07-01,2024-07-08,2,11:00 AM,2:55 PM,20h 25m, 46h 45m,AMS,KUL,0,1225.0,2805.0,Morning,Early Morning,183,7,1,7,8
277656,2377,China Airlines,2024-07-01,2024-07-08,2,11:00 AM,2:55 PM,44h 25m, 46h 45m,AMS,KUL,0,2665.0,2805.0,Morning,Early Morning,183,7,1,7,8
277657,1527,Korean Air,2024-07-01,2024-07-08,2,9:30 PM,11:10 PM,42h 20m, 25h 45m,AMS,KUL,0,2540.0,1545.0,Morning,Morning,183,7,1,7,8
277658,2152,Korean Air,2024-07-01,2024-07-08,2,9:30 PM,11:10 PM,37h 5m, 25h 45m,AMS,KUL,0,2225.0,1545.0,Morning,Morning,183,7,1,7,8
277659,2202,Korean Air,2024-07-01,2024-07-08,2,9:30 PM,11:30 PM,42h 20m, 25h 25m,AMS,KUL,0,2540.0,1525.0,Morning,Morning,183,7,1,7,8
277660,2827,Korean Air,2024-07-01,2024-07-08,2,9:30 PM,11:30 PM,37h 5m, 25h 25m,AMS,KUL,0,2225.0,1525.0,Morning,Morning,183,7,1,7,8
277661,2188,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,2:30 PM,14h 50m, 22h 45m,AMS,KUL,0,890.0,1365.0,Morning,Early Morning,183,7,1,7,8
277662,2188,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,4:55 PM,14h 50m, 20h 20m,AMS,KUL,0,890.0,1220.0,Morning,Early Morning,183,7,1,7,8
277663,2188,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,4:55 PM,16h 15m, 20h 20m,AMS,KUL,0,975.0,1220.0,Morning,Early Morning,183,7,1,7,8
277664,2188,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,6:40 PM,14h 50m, 18h 35m,AMS,KUL,0,890.0,1115.0,Morning,Morning,183,7,1,7,8
277665,2188,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,6:40 PM,16h 15m, 18h 35m,AMS,KUL,0,975.0,1115.0,Morning,Morning,183,7,1,7,8
277666,2188,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,6:40 PM,16h 55m, 18h 35m,AMS,KUL,0,1015.0,1115.0,Morning,Morning,183,7,1,7,8
277667,2188,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,8:40 PM,14h 50m, 16h 35m,AMS,KUL,0,890.0,995.0,Morning,Morning,183,7,1,7,8
277668,2188,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,8:40 PM,16h 15m, 16h 35m,AMS,KUL,0,975.0,995.0,Morning,Morning,183,7,1,7,8
277669,2188,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,8:40 PM,16h 55m, 16h 35m,AMS,KUL,0,1015.0,995.0,Morning,Morning,183,7,1,7,8
277670,2188,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,9:45 PM,14h 50m, 15h 30m,AMS,KUL,0,890.0,930.0,Morning,Morning,183,7,1,7,8
277671,2188,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,9:45 PM,16h 15m, 15h 30m,AMS,KUL,0,975.0,930.0,Morning,Morning,183,7,1,7,8
277672,2188,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,9:45 PM,16h 55m, 15h 30m,AMS,KUL,0,1015.0,930.0,Morning,Morning,183,7,1,7,8
277673,2188,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,9:45 PM,20h 30m, 15h 30m,AMS,KUL,0,1230.0,930.0,Morning,Morning,183,7,1,7,8
277674,2388,Singapore Airlines,2024-07-01,2024-07-08,2,11:15 AM,7:50 AM,14h 50m, 29h 25m,AMS,KUL,0,890.0,1765.0,Morning,Morning,183,7,1,7,8
277675,849,Qatar Airways,2024-07-02,2024-07-09,2,4:15 PM,2:55 AM,17h 10m, 17h 0m,AMS,KUL,1,1030.0,1020.0,Early Morning,Early Morning,184,7,2,7,9
277676,849,Qatar Airways,2024-07-02,2024-07-09,2,4:15 PM,2:55 AM,22h 40m, 17h 0m,AMS,KUL,1,1360.0,1020.0,Early Morning,Early Morning,184,7,2,7,9
277677,849,Qatar Airways,2024-07-02,2024-07-09,2,4:15 PM,8:25 PM,17h 10m, 23h 30m,AMS,KUL,1,1030.0,1410.0,Early Morning,Morning,184,7,2,7,9
277678,849,Qatar Airways,2024-07-02,2024-07-09,2,4:15 PM,8:25 PM,22h 40m, 23h 30m,AMS,KUL,1,1360.0,1410.0,Early Morning,Morning,184,7,2,7,9
277679,849,Qatar Airways,2024-07-02,2024-07-09,2,4:15 PM,9:00 PM,17h 10m, 22h 55m,AMS,KUL,1,1030.0,1375.0,Early Morning,Morning,184,7,2,7,9
277680,849,Qatar Airways,2024-07-02,2024-07-09,2,4:15 PM,9:00 PM,22h 40m, 22h 55m,AMS,KUL,1,1360.0,1375.0,Early Morning,Morning,184,7,2,7,9
277681,890,Qatar Airways,2024-07-02,2024-07-09,2,4:15 PM,2:55 AM,16h 25m, 17h 0m,AMS,KUL,1,985.0,1020.0,Early Morning,Early Morning,184,7,2,7,9
277682,890,Qatar Airways,2024-07-02,2024-07-09,2,4:15 PM,8:25 PM,16h 25m, 23h 30m,AMS,KUL,1,985.0,1410.0,Early Morning,Morning,184,7,2,7,9
277683,890,Qatar Airways,2024-07-02,2024-07-09,2,4:15 PM,9:00 PM,16h 25m, 22h 55m,AMS,KUL,1,985.0,1375.0,Early Morning,Morning,184,7,2,7,9
277684,1006,Qatar Airways,2024-07-02,2024-07-09,3,7:20 PM,2:55 AM,19h 35m, 17h 0m,AMS,KUL,1,1175.0,1020.0,Morning,Early Morning,184,7,2,7,9
277685,1006,Qatar Airways,2024-07-02,2024-07-09,3,7:20 PM,8:25 PM,19h 35m, 23h 30m,AMS,KUL,1,1175.0,1410.0,Morning,Morning,184,7,2,7,9
277686,1006,Qatar Airways,2024-07-02,2024-07-09,3,7:20 PM,9:00 PM,19h 35m, 22h 55m,AMS,KUL,1,1175.0,1375.0,Morning,Morning,184,7,2,7,9
277687,1083,Qatar Airways,2024-07-02,2024-07-09,3,11:40 AM,2:55 AM,21h 0m, 17h 0m,AMS,KUL,1,1260.0,1020.0,Morning,Early Morning,184,7,2,7,9
277688,1083,Qatar Airways,2024-07-02,2024-07-09,3,11:40 AM,2:55 AM,21h 45m, 17h 0m,AMS,KUL,1,1305.0,1020.0,Morning,Early Morning,184,7,2,7,9
277689,1083,Qatar Airways,2024-07-02,2024-07-09,3,11:40 AM,8:25 PM,21h 0m, 23h 30m,AMS,KUL,1,1260.0,1410.0,Morning,Morning,184,7,2,7,9
277690,1083,Qatar Airways,2024-07-02,2024-07-09,3,11:40 AM,8:25 PM,21h 45m, 23h 30m,AMS,KUL,1,1305.0,1410.0,Morning,Morning,184,7,2,7,9
277691,1083,Qatar Airways,2024-07-02,2024-07-09,3,11:40 AM,9:00 PM,21h 0m, 22h 55m,AMS,KUL,1,1260.0,1375.0,Morning,Morning,184,7,2,7,9
277692,1083,Qatar Airways,2024-07-02,2024-07-09,3,11:40 AM,9:00 PM,21h 45m, 22h 55m,AMS,KUL,1,1305.0,1375.0,Morning,Morning,184,7,2,7,9
277693,935,Etihad,2024-07-02,2024-07-09,2,9:45 PM,9:25 AM,16h 25m, 15h 45m,AMS,KUL,1,985.0,945.0,Morning,Morning,184,7,2,7,9
277694,935,Etihad,2024-07-02,2024-07-09,2,9:45 PM,9:25 AM,28h 20m, 15h 45m,AMS,KUL,1,1700.0,945.0,Morning,Morning,184,7,2,7,9
277695,944,Etihad,2024-07-02,2024-07-09,2,9:45 PM,9:35 PM,16h 25m, 27h 35m,AMS,KUL,1,985.0,1655.0,Morning,Morning,184,7,2,7,9
277696,944,Etihad,2024-07-02,2024-07-09,2,9:45 PM,9:35 PM,28h 20m, 27h 35m,AMS,KUL,1,1700.0,1655.0,Morning,Morning,184,7,2,7,9
277697,957,Etihad,2024-07-02,2024-07-09,2,9:45 PM,9:25 AM,16h 25m, 39h 45m,AMS,KUL,1,985.0,2385.0,Morning,Morning,184,7,2,7,9
277698,957,Etihad,2024-07-02,2024-07-09,2,9:45 PM,9:25 AM,28h 20m, 39h 45m,AMS,KUL,1,1700.0,2385.0,Morning,Morning,184,7,2,7,9
277699,1223,Etihad,2024-07-02,2024-07-09,3,9:40 PM,9:25 AM,28h 25m, 15h 45m,AMS,KUL,1,1705.0,945.0,Morning,Morning,184,7,2,7,9
277700,937,Turkish Airlines,2024-07-02,2024-07-09,2,11:20 AM,8:45 AM,23h 30m, 19h 0m,AMS,KUL,1,1410.0,1140.0,Morning,Morning,184,7,2,7,9
277701,937,Turkish Airlines,2024-07-02,2024-07-09,2,11:20 AM,8:45 AM,23h 30m, 31h 0m,AMS,KUL,1,1410.0,1860.0,Morning,Morning,184,7,2,7,9
277702,937,Turkish Airlines,2024-07-02,2024-07-09,2,11:20 AM,11:05 PM,23h 30m, 16h 40m,AMS,KUL,1,1410.0,1000.0,Morning,Morning,184,7,2,7,9
277703,937,Turkish Airlines,2024-07-02,2024-07-09,2,11:20 AM,11:05 PM,23h 30m, 20h 5m,AMS,KUL,1,1410.0,1205.0,Morning,Morning,184,7,2,7,9
277704,937,Turkish Airlines,2024-07-02,2024-07-09,2,11:20 AM,11:05 PM,23h 30m, 23h 35m,AMS,KUL,1,1410.0,1415.0,Morning,Morning,184,7,2,7,9
277705,937,Turkish Airlines,2024-07-02,2024-07-09,2,11:20 AM,11:05 PM,23h 30m, 28h 40m,AMS,KUL,1,1410.0,1720.0,Morning,Morning,184,7,2,7,9
277706,937,Turkish Airlines,2024-07-02,2024-07-09,2,2:35 PM,8:45 AM,20h 15m, 19h 0m,AMS,KUL,1,1215.0,1140.0,Early Morning,Morning,184,7,2,7,9
277707,937,Turkish Airlines,2024-07-02,2024-07-09,2,2:35 PM,8:45 AM,20h 15m, 31h 0m,AMS,KUL,1,1215.0,1860.0,Early Morning,Morning,184,7,2,7,9
277708,937,Turkish Airlines,2024-07-02,2024-07-09,2,2:35 PM,11:05 PM,20h 15m, 16h 40m,AMS,KUL,1,1215.0,1000.0,Early Morning,Morning,184,7,2,7,9
277709,937,Turkish Airlines,2024-07-02,2024-07-09,2,2:35 PM,11:05 PM,20h 15m, 20h 5m,AMS,KUL,1,1215.0,1205.0,Early Morning,Morning,184,7,2,7,9
277710,937,Turkish Airlines,2024-07-02,2024-07-09,2,2:35 PM,11:05 PM,20h 15m, 23h 35m,AMS,KUL,1,1215.0,1415.0,Early Morning,Morning,184,7,2,7,9
277711,937,Turkish Airlines,2024-07-02,2024-07-09,2,2:35 PM,11:05 PM,20h 15m, 28h 40m,AMS,KUL,1,1215.0,1720.0,Early Morning,Morning,184,7,2,7,9
277712,937,Turkish Airlines,2024-07-02,2024-07-09,2,6:15 PM,8:45 AM,16h 35m, 19h 0m,AMS,KUL,1,995.0,1140.0,Morning,Morning,184,7,2,7,9
277713,937,Turkish Airlines,2024-07-02,2024-07-09,2,6:15 PM,8:45 AM,16h 35m, 31h 0m,AMS,KUL,1,995.0,1860.0,Morning,Morning,184,7,2,7,9
277714,937,Turkish Airlines,2024-07-02,2024-07-09,2,6:15 PM,11:05 PM,16h 35m, 16h 40m,AMS,KUL,1,995.0,1000.0,Morning,Morning,184,7,2,7,9
277715,937,Turkish Airlines,2024-07-02,2024-07-09,2,6:15 PM,11:05 PM,16h 35m, 20h 5m,AMS,KUL,1,995.0,1205.0,Morning,Morning,184,7,2,7,9
277716,937,Turkish Airlines,2024-07-02,2024-07-09,2,6:15 PM,11:05 PM,16h 35m, 23h 35m,AMS,KUL,1,995.0,1415.0,Morning,Morning,184,7,2,7,9
277717,937,Turkish Airlines,2024-07-02,2024-07-09,2,6:15 PM,11:05 PM,16h 35m, 28h 40m,AMS,KUL,1,995.0,1720.0,Morning,Morning,184,7,2,7,9
277718,977,Malaysia Airlines,2024-07-02,2024-07-09,2,4:15 PM,9:50 AM,17h 10m, 18h 0m,AMS,KUL,1,1030.0,1080.0,Early Morning,Morning,184,7,2,7,9
277720,977,Malaysia Airlines,2024-07-02,2024-07-09,2,4:15 PM,9:50 AM,17h 10m, 29h 20m,AMS,KUL,1,1030.0,1760.0,Early Morning,Morning,184,7,2,7,9
277722,997,Malaysia Airlines,2024-07-02,2024-07-09,2,4:15 PM,8:25 PM,17h 10m, 23h 30m,AMS,KUL,1,1030.0,1410.0,Early Morning,Morning,184,7,2,7,9
277725,1013,Malaysia Airlines,2024-07-02,2024-07-09,2,4:15 PM,9:50 AM,22h 40m, 18h 0m,AMS,KUL,1,1360.0,1080.0,Early Morning,Morning,184,7,2,7,9
277727,1013,Malaysia Airlines,2024-07-02,2024-07-09,2,4:15 PM,9:50 AM,22h 40m, 29h 20m,AMS,KUL,1,1360.0,1760.0,Early Morning,Morning,184,7,2,7,9
277728,1033,Malaysia Airlines,2024-07-02,2024-07-09,2,4:15 PM,8:25 PM,22h 40m, 23h 30m,AMS,KUL,1,1360.0,1410.0,Early Morning,Morning,184,7,2,7,9
277731,1047,Malaysia Airlines,2024-07-02,2024-07-09,2,4:15 PM,2:55 AM,17h 10m, 17h 0m,AMS,KUL,1,1030.0,1020.0,Early Morning,Early Morning,184,7,2,7,9
277734,1047,Malaysia Airlines,2024-07-02,2024-07-09,2,4:15 PM,9:00 PM,17h 10m, 22h 55m,AMS,KUL,1,1030.0,1375.0,Early Morning,Morning,184,7,2,7,9
277737,1055,Malaysia Airlines,2024-07-02,2024-07-09,2,4:15 PM,9:50 AM,16h 25m, 18h 0m,AMS,KUL,1,985.0,1080.0,Early Morning,Morning,184,7,2,7,9
277739,1055,Malaysia Airlines,2024-07-02,2024-07-09,2,4:15 PM,9:50 AM,16h 25m, 29h 20m,AMS,KUL,1,985.0,1760.0,Early Morning,Morning,184,7,2,7,9
277741,1075,Malaysia Airlines,2024-07-02,2024-07-09,2,4:15 PM,8:25 PM,16h 25m, 23h 30m,AMS,KUL,1,985.0,1410.0,Early Morning,Morning,184,7,2,7,9
277743,997,Multiple Airlines,2024-07-02,2024-07-09,2,4:15 PM,8:25 PM,17h 10m, 23h 30m,AMS,KUL,1,1030.0,1410.0,Early Morning,Morning,184,7,2,7,9
277744,1030,Multiple Airlines,2024-07-02,2024-07-09,3,7:20 PM,2:55 AM,19h 5m, 17h 0m,AMS,KUL,1,1145.0,1020.0,Morning,Early Morning,184,7,2,7,9
277745,1030,Multiple Airlines,2024-07-02,2024-07-09,3,7:20 PM,8:25 PM,19h 5m, 23h 30m,AMS,KUL,1,1145.0,1410.0,Morning,Morning,184,7,2,7,9
277746,1030,Multiple Airlines,2024-07-02,2024-07-09,3,7:20 PM,9:00 PM,19h 5m, 22h 55m,AMS,KUL,1,1145.0,1375.0,Morning,Morning,184,7,2,7,9
277747,1033,Multiple Airlines,2024-07-02,2024-07-09,2,4:15 PM,8:25 PM,22h 40m, 23h 30m,AMS,KUL,1,1360.0,1410.0,Early Morning,Morning,184,7,2,7,9
277748,1047,Multiple Airlines,2024-07-02,2024-07-09,2,4:15 PM,2:55 AM,17h 10m, 17h 0m,AMS,KUL,1,1030.0,1020.0,Early Morning,Early Morning,184,7,2,7,9
277749,1047,Multiple Airlines,2024-07-02,2024-07-09,2,4:15 PM,9:00 PM,17h 10m, 22h 55m,AMS,KUL,1,1030.0,1375.0,Early Morning,Morning,184,7,2,7,9
277750,1066,Multiple Airlines,2024-07-02,2024-07-09,3,5:45 PM,2:55 AM,19h 35m, 17h 0m,AMS,KUL,1,1175.0,1020.0,Morning,Early Morning,184,7,2,7,9
277751,1066,Multiple Airlines,2024-07-02,2024-07-09,3,5:45 PM,8:25 PM,19h 35m, 23h 30m,AMS,KUL,1,1175.0,1410.0,Morning,Morning,184,7,2,7,9
277752,1066,Multiple Airlines,2024-07-02,2024-07-09,3,5:45 PM,9:00 PM,19h 35m, 22h 55m,AMS,KUL,1,1175.0,1375.0,Morning,Morning,184,7,2,7,9
277753,1075,Multiple Airlines,2024-07-02,2024-07-09,2,4:15 PM,8:25 PM,16h 25m, 23h 30m,AMS,KUL,1,985.0,1410.0,Early Morning,Morning,184,7,2,7,9
277754,1083,Multiple Airlines,2024-07-02,2024-07-09,2,4:15 PM,2:55 AM,22h 40m, 17h 0m,AMS,KUL,1,1360.0,1020.0,Early Morning,Early Morning,184,7,2,7,9
277755,1125,Multiple Airlines,2024-07-02,2024-07-09,2,4:15 PM,2:55 AM,16h 25m, 17h 0m,AMS,KUL,1,985.0,1020.0,Early Morning,Early Morning,184,7,2,7,9
277756,1125,Multiple Airlines,2024-07-02,2024-07-09,2,4:15 PM,9:00 PM,16h 25m, 22h 55m,AMS,KUL,1,985.0,1375.0,Early Morning,Morning,184,7,2,7,9
277757,1434,Multiple Airlines,2024-07-02,2024-07-09,2,6:15 PM,2:55 AM,16h 35m, 17h 0m,AMS,KUL,1,995.0,1020.0,Morning,Early Morning,184,7,2,7,9
277758,1475,Multiple Airlines,2024-07-02,2024-07-09,2,4:15 PM,8:45 AM,16h 25m, 19h 0m,AMS,KUL,1,985.0,1140.0,Early Morning,Morning,184,7,2,7,9
277759,3086,Multiple Airlines,2024-07-02,2024-07-09,2,12:20 PM,2:55 PM,20h 30m, 22h 45m,AMS,KUL,1,1230.0,1365.0,Afternoon,Early Morning,184,7,2,7,9
277760,3269,Multiple Airlines,2024-07-02,2024-07-09,2,12:20 PM,2:55 PM,44h 30m, 22h 45m,AMS,KUL,1,2670.0,1365.0,Afternoon,Early Morning,184,7,2,7,9
277761,3436,Multiple Airlines,2024-07-02,2024-07-09,2,12:20 PM,2:55 PM,20h 30m, 22h 45m,AMS,KUL,1,1230.0,1365.0,Afternoon,Early Morning,184,7,2,7,9
277762,3448,Multiple Airlines,2024-07-02,2024-07-09,3,7:20 PM,9:00 AM,19h 5m, 16h 25m,AMS,KUL,1,1145.0,985.0,Morning,Morning,184,7,2,7,9
277763,3722,Multiple Airlines,2024-07-02,2024-07-09,3,7:20 PM,3:30 PM,19h 5m, 22h 10m,AMS,KUL,1,1145.0,1330.0,Morning,Early Morning,184,7,2,7,9
277764,3847,Multiple Airlines,2024-07-02,2024-07-09,2,1:35 PM,8:00 AM,16h 50m, 40h 30m,AMS,KUL,1,1010.0,2430.0,Early Morning,Morning,184,7,2,7,9
277765,3847,Multiple Airlines,2024-07-02,2024-07-09,2,1:35 PM,8:00 AM,21h 25m, 40h 30m,AMS,KUL,1,1285.0,2430.0,Early Morning,Morning,184,7,2,7,9
277766,3847,Multiple Airlines,2024-07-02,2024-07-09,2,1:35 PM,3:40 PM,16h 50m, 32h 50m,AMS,KUL,1,1010.0,1970.0,Early Morning,Early Morning,184,7,2,7,9
277767,3847,Multiple Airlines,2024-07-02,2024-07-09,2,1:35 PM,3:40 PM,21h 25m, 32h 50m,AMS,KUL,1,1285.0,1970.0,Early Morning,Early Morning,184,7,2,7,9
277768,1093,China Eastern,2024-07-02,2024-07-09,2,12:20 PM,7:55 PM,20h 30m, 28h 35m,AMS,KUL,1,1230.0,1715.0,Afternoon,Morning,184,7,2,7,9
277769,1355,China Eastern,2024-07-02,2024-07-09,2,12:20 PM,4:10 PM,44h 30m, 32h 55m,AMS,KUL,1,2670.0,1975.0,Afternoon,Early Morning,184,7,2,7,9
277770,1464,China Eastern,2024-07-02,2024-07-09,2,3:15 PM,4:10 PM,41h 35m, 32h 55m,AMS,KUL,1,2495.0,1975.0,Early Morning,Early Morning,184,7,2,7,9
277771,1497,China Eastern,2024-07-02,2024-07-09,2,12:20 PM,4:10 PM,44h 30m, 32h 20m,AMS,KUL,1,2670.0,1940.0,Afternoon,Early Morning,184,7,2,7,9
277772,1664,China Eastern,2024-07-02,2024-07-09,2,12:20 PM,4:10 PM,20h 30m, 32h 20m,AMS,KUL,1,1230.0,1940.0,Afternoon,Early Morning,184,7,2,7,9
277773,1843,China Eastern,2024-07-02,2024-07-09,2,12:20 PM,4:10 PM,20h 30m, 32h 55m,AMS,KUL,1,1230.0,1975.0,Afternoon,Early Morning,184,7,2,7,9
277774,1843,China Eastern,2024-07-02,2024-07-09,2,3:15 PM,4:10 PM,41h 35m, 32h 20m,AMS,KUL,1,2495.0,1940.0,Early Morning,Early Morning,184,7,2,7,9
277775,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,2:40 AM,17h 5m, 16h 35m,AMS,KUL,1,1025.0,995.0,Early Morning,Early Morning,184,7,2,7,9
277776,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,2:40 AM,17h 5m, 23h 20m,AMS,KUL,1,1025.0,1400.0,Early Morning,Early Morning,184,7,2,7,9
277777,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,2:40 AM,24h 30m, 16h 35m,AMS,KUL,1,1470.0,995.0,Early Morning,Early Morning,184,7,2,7,9
277778,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,2:40 AM,24h 30m, 23h 20m,AMS,KUL,1,1470.0,1400.0,Early Morning,Early Morning,184,7,2,7,9
277779,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,10:15 AM,17h 5m, 15h 45m,AMS,KUL,1,1025.0,945.0,Early Morning,Morning,184,7,2,7,9
277780,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,10:15 AM,17h 5m, 29h 5m,AMS,KUL,1,1025.0,1745.0,Early Morning,Morning,184,7,2,7,9
277781,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,10:15 AM,17h 5m, 33h 0m,AMS,KUL,1,1025.0,1980.0,Early Morning,Morning,184,7,2,7,9
277782,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,10:15 AM,24h 30m, 15h 45m,AMS,KUL,1,1470.0,945.0,Early Morning,Morning,184,7,2,7,9
277783,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,10:15 AM,24h 30m, 29h 5m,AMS,KUL,1,1470.0,1745.0,Early Morning,Morning,184,7,2,7,9
277784,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,7:20 PM,17h 5m, 20h 0m,AMS,KUL,1,1025.0,1200.0,Early Morning,Morning,184,7,2,7,9
277785,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,7:20 PM,17h 5m, 23h 55m,AMS,KUL,1,1025.0,1435.0,Early Morning,Morning,184,7,2,7,9
277786,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,7:20 PM,17h 5m, 30h 40m,AMS,KUL,1,1025.0,1840.0,Early Morning,Morning,184,7,2,7,9
277787,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,7:20 PM,24h 30m, 20h 0m,AMS,KUL,1,1470.0,1200.0,Early Morning,Morning,184,7,2,7,9
277788,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,7:20 PM,24h 30m, 23h 55m,AMS,KUL,1,1470.0,1435.0,Early Morning,Morning,184,7,2,7,9
277789,1100,Emirates,2024-07-02,2024-07-09,2,3:20 PM,7:20 PM,24h 30m, 30h 40m,AMS,KUL,1,1470.0,1840.0,Early Morning,Morning,184,7,2,7,9
277790,1100,Emirates,2024-07-02,2024-07-09,2,9:50 PM,2:40 AM,18h 0m, 16h 35m,AMS,KUL,1,1080.0,995.0,Morning,Early Morning,184,7,2,7,9
277791,1100,Emirates,2024-07-02,2024-07-09,2,9:50 PM,2:40 AM,18h 0m, 23h 20m,AMS,KUL,1,1080.0,1400.0,Morning,Early Morning,184,7,2,7,9
277792,1100,Emirates,2024-07-02,2024-07-09,2,9:50 PM,10:15 AM,18h 0m, 15h 45m,AMS,KUL,1,1080.0,945.0,Morning,Morning,184,7,2,7,9
277793,1100,Emirates,2024-07-02,2024-07-09,2,9:50 PM,10:15 AM,18h 0m, 29h 5m,AMS,KUL,1,1080.0,1745.0,Morning,Morning,184,7,2,7,9
277794,1100,Emirates,2024-07-02,2024-07-09,2,9:50 PM,10:15 AM,18h 0m, 33h 0m,AMS,KUL,1,1080.0,1980.0,Morning,Morning,184,7,2,7,9
277795,1100,Emirates,2024-07-02,2024-07-09,2,9:50 PM,7:20 PM,18h 0m, 20h 0m,AMS,KUL,1,1080.0,1200.0,Morning,Morning,184,7,2,7,9
277796,1100,Emirates,2024-07-02,2024-07-09,2,9:50 PM,7:20 PM,18h 0m, 23h 55m,AMS,KUL,1,1080.0,1435.0,Morning,Morning,184,7,2,7,9
